HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.surveycode,Approve,Reject
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3SNVL38CI85K76KWD0Y28V7OVJ6CKT,A30HUZHJBOX1LK,Submitted,Tue Nov 26 10:40:03 PST 2019,Tue Nov 26 11:09:38 PST 2019,Fri Nov 29 11:09:38 PST 2019,,,,1775,0% (0/0),0% (0/0),0% (0/0),4.24877E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3N2BF7Y2VU76E2VFK4PJYZW8XHJMHW,A14WLAP6TCEKO0,Submitted,Tue Nov 26 11:10:20 PST 2019,Tue Nov 26 11:32:27 PST 2019,Fri Nov 29 11:32:27 PST 2019,,,,1327,0% (0/0),0% (0/0),0% (0/0),4.21792E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3ZPBJO59KTE3A8P27BQGF99EO35HDN,A2C9CDKYOV3R3C,Submitted,Tue Nov 26 12:30:50 PST 2019,Tue Nov 26 12:41:00 PST 2019,Fri Nov 29 12:41:00 PST 2019,,,,610,0% (0/0),0% (0/0),0% (0/0),4.21111E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3DYGAII7PPLPCYRVVA45OHI4T9HQPJ,A2P8V5SKYLL5I4,Submitted,Tue Nov 26 10:18:48 PST 2019,Tue Nov 26 10:31:21 PST 2019,Fri Nov 29 10:31:21 PST 2019,,,,753,0% (0/0),0% (0/0),0% (0/0),4.12953E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3V5Q80FXI141DQKNV1HXFWH086723Z,A397QMUM40C4SH,Submitted,Tue Nov 26 09:38:55 PST 2019,Tue Nov 26 10:17:24 PST 2019,Fri Nov 29 10:17:24 PST 2019,,,,2309,0% (0/0),0% (0/0),0% (0/0),4.12588E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3IAEQB9FMIXL7YKR2ACGGCJ13QQWD8,A9DZWTJS6ONZS,Submitted,Tue Nov 26 09:59:37 PST 2019,Tue Nov 26 10:26:38 PST 2019,Fri Nov 29 10:26:38 PST 2019,,,,1621,0% (0/0),0% (0/0),0% (0/0),4.10047E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3VELCLL3GOWP4HIKWSILBMWSJQY1FQ,AFC8SYXW9UZUC,Submitted,Tue Nov 26 09:41:43 PST 2019,Tue Nov 26 09:55:18 PST 2019,Fri Nov 29 09:55:18 PST 2019,,,,815,0% (0/0),0% (0/0),0% (0/0),4.08246E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3PIWWX1FJNJC40KK57FCUKK66FNJJP,APGPSBZYGY9UI,Submitted,Tue Nov 26 10:40:42 PST 2019,Tue Nov 26 11:03:57 PST 2019,Fri Nov 29 11:03:57 PST 2019,,,,1395,0% (0/0),0% (0/0),0% (0/0),4.06472E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3BXQMRHWK3BBJO1ZK3WIHELYRO7MUH,A1NYZD2C0A6TLL,Submitted,Tue Nov 26 09:40:00 PST 2019,Tue Nov 26 09:53:20 PST 2019,Fri Nov 29 09:53:20 PST 2019,,,,800,0% (0/0),0% (0/0),0% (0/0),4.05459E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3OLF68YTNDELY5VKSBBEMNPVNLDFA3,A22JV1E02E0VQO,Submitted,Tue Nov 26 10:49:43 PST 2019,Tue Nov 26 11:09:47 PST 2019,Fri Nov 29 11:09:47 PST 2019,,,,1204,0% (0/0),0% (0/0),0% (0/0),4.00776E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3TUI152ZZF0MV68TA8TFNL06QS71QK,A224O2WQX36I48,Submitted,Tue Nov 26 09:38:41 PST 2019,Tue Nov 26 10:01:14 PST 2019,Fri Nov 29 10:01:14 PST 2019,,,,1353,0% (0/0),0% (0/0),0% (0/0),3.99385E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3XC1O3LBOWZCDT4PKM5TC5K785ATLV,A3KC385CZNYEG5,Submitted,Tue Nov 26 09:48:12 PST 2019,Tue Nov 26 10:24:05 PST 2019,Fri Nov 29 10:24:05 PST 2019,,,,2153,0% (0/0),0% (0/0),0% (0/0),3.98074E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3SITXWYCNZM7H1RXYJHWN59897LBXA,AT3C00TKZK13L,Submitted,Tue Nov 26 09:38:43 PST 2019,Tue Nov 26 09:52:01 PST 2019,Fri Nov 29 09:52:01 PST 2019,,,,798,0% (0/0),0% (0/0),0% (0/0),3.96662E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3ON104KXQO98721Y9ZBND8PVQDY4W4,A3DDTGMRDXR9NR,Submitted,Tue Nov 26 09:38:58 PST 2019,Tue Nov 26 09:51:21 PST 2019,Fri Nov 29 09:51:21 PST 2019,,,,743,0% (0/0),0% (0/0),0% (0/0),3.93656E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3H7XDTSHKG4OJIUI40DOMXMYGI6WGI,A2482SLAY120J2,Submitted,Tue Nov 26 09:38:53 PST 2019,Tue Nov 26 09:48:53 PST 2019,Fri Nov 29 09:48:53 PST 2019,,,,600,0% (0/0),0% (0/0),0% (0/0),3.81556E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3QY7M81QHBZEVPP0MJQRS9FAU917KJ,ACON9O9NMFOHE,Submitted,Tue Nov 26 12:03:28 PST 2019,Tue Nov 26 12:53:32 PST 2019,Fri Nov 29 12:53:32 PST 2019,,,,3004,0% (0/0),0% (0/0),0% (0/0),3.79706E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3K9FOBBF2LWEIGZ5NQJH36EFJOSNLU,A24LB89P1BPKKF,Submitted,Tue Nov 26 10:09:29 PST 2019,Tue Nov 26 10:40:06 PST 2019,Fri Nov 29 10:40:06 PST 2019,,,,1837,0% (0/0),0% (0/0),0% (0/0),3.75863E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3PPTZCWALUXJQ2T1IJ27FFKI37JZQ6,A1DZMZTXWOM9MR,Submitted,Tue Nov 26 09:39:05 PST 2019,Tue Nov 26 10:28:07 PST 2019,Fri Nov 29 10:28:07 PST 2019,,,,2942,0% (0/0),0% (0/0),0% (0/0),3.75811E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,30BXRYBRP8A2JEPTO6V67XYZVIJWHH,A32AM1ZLLNQF81,Submitted,Tue Nov 26 10:48:01 PST 2019,Tue Nov 26 11:00:23 PST 2019,Fri Nov 29 11:00:23 PST 2019,,,,742,0% (0/0),0% (0/0),0% (0/0),3.70036E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3A7Y0R2P2S1DZKP9MBUDLTSLHDFJXQ,A35R1A578D01Z1,Submitted,Tue Nov 26 11:52:44 PST 2019,Tue Nov 26 12:41:35 PST 2019,Fri Nov 29 12:41:35 PST 2019,,,,2931,0% (0/0),0% (0/0),0% (0/0),3.68618E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3S4AW7T80FVSW8PZ5L4L4X8FS6U4LB,ARCCEMO6PIE44,Submitted,Tue Nov 26 09:38:42 PST 2019,Tue Nov 26 09:56:02 PST 2019,Fri Nov 29 09:56:02 PST 2019,,,,1040,0% (0/0),0% (0/0),0% (0/0),3.67987E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3VW6495TLNDSUEAID7HIEUEIWMZYYK,A1FH1O46FOKOVA,Submitted,Tue Nov 26 10:02:42 PST 2019,Tue Nov 26 10:13:38 PST 2019,Fri Nov 29 10:13:38 PST 2019,,,,656,0% (0/0),0% (0/0),0% (0/0),3.64444E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,30JNVC0ORDXXZHT7CXW0F8GD7ICHQA,A2NI22SB1OFE1S,Submitted,Tue Nov 26 10:49:23 PST 2019,Tue Nov 26 11:05:12 PST 2019,Fri Nov 29 11:05:12 PST 2019,,,,949,0% (0/0),0% (0/0),0% (0/0),3.59876E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3VJ40NV2QM0KJE7MXELL4MO13AFTOC,A3PKTPXXORWR97,Submitted,Tue Nov 26 09:38:37 PST 2019,Tue Nov 26 09:48:16 PST 2019,Fri Nov 29 09:48:16 PST 2019,,,,579,0% (0/0),0% (0/0),0% (0/0),3.52813E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3Z2R0DQ0JLR4NO0KKLYTYNLXZVX2EQ,AU68JV34GS2T6,Submitted,Tue Nov 26 09:39:09 PST 2019,Tue Nov 26 09:48:56 PST 2019,Fri Nov 29 09:48:56 PST 2019,,,,587,0% (0/0),0% (0/0),0% (0/0),3.48044E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,354P56DE9OGCJ828RSZTJV6KB2S7SC,A2ECARMKB641DS,Submitted,Tue Nov 26 09:38:47 PST 2019,Tue Nov 26 09:53:43 PST 2019,Fri Nov 29 09:53:43 PST 2019,,,,896,0% (0/0),0% (0/0),0% (0/0),3.43713E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3SNVL38CI85K76KWD0Y28V7OVKFKCC,A3E52NQFBDRD87,Submitted,Tue Nov 26 10:51:32 PST 2019,Tue Nov 26 11:27:15 PST 2019,Fri Nov 29 11:27:15 PST 2019,,,,2143,0% (0/0),0% (0/0),0% (0/0),3.42683E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3Q5ZZ9ZEVSSFDK9GP1ER4KSN82Q85Y,ASB8T0H7L99RF,Submitted,Tue Nov 26 09:39:09 PST 2019,Tue Nov 26 10:12:06 PST 2019,Fri Nov 29 10:12:06 PST 2019,,,,1977,0% (0/0),0% (0/0),0% (0/0),3.4093E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3RYC5T2D776POZ6V8PT5T7S9PUERPE,A14JGIN4ZXXLGD,Submitted,Tue Nov 26 10:38:54 PST 2019,Tue Nov 26 11:10:02 PST 2019,Fri Nov 29 11:10:02 PST 2019,,,,1868,0% (0/0),0% (0/0),0% (0/0),3.35626E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3QEMNNSB21C6HJJQU244OWKKAZI7DI,A20TVQ2ZM7QWIP,Submitted,Tue Nov 26 09:38:39 PST 2019,Tue Nov 26 10:18:43 PST 2019,Fri Nov 29 10:18:43 PST 2019,,,,2404,0% (0/0),0% (0/0),0% (0/0),3.1825E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,32N49TQG3KVAU2HASQGI49SHBFAVAG,A2V68VOW02OWI1,Submitted,Tue Nov 26 11:27:49 PST 2019,Tue Nov 26 12:02:22 PST 2019,Fri Nov 29 12:02:22 PST 2019,,,,2073,0% (0/0),0% (0/0),0% (0/0),3.18229E+11,x,
